ticker,fy,filed,ni,equity,cfo,assets,assets_cur,liab_cur,ltd,revenue,gross,shares
ADI,2013,2013-11-26,867394000.0,4165359000.0,900529000.0,5620347000.0,4696185000.0,525079000.0,,,1986541000.0,308236000.0
ADI,2014,2014-12-10,651236000.0,4739576000.0,814542000.0,6381750000.0,5472425000.0,570512000.0,,,1741001000.0,306191000.0
ADI,2015,2015-11-24,673487000.0,4757897000.0,912345000.0,6859690000.0,3811886000.0,709056000.0,,,1692411000.0,314041000.0
ADI,2016,2016-11-22,629320000.0,5072959000.0,871602000.0,7058777000.0,4079548000.0,1113585000.0,,,1830188000.0,318027000.0
ADI,2017,2017-11-22,696878000.0,5165618000.0,907798000.0,7970278000.0,4974863000.0,782934000.0,,,2259262000.0,316872000.0
ADI,2018,2018-11-27,861664000.0,10161540000.0,1291348000.0,21141294000.0,2351338000.0,1596332000.0,,3421409000.0,2227173000.0,312308000.0
ADI,2019,2019-11-26,805379000.0,11268173000.0,1154365000.0,20438366000.0,2112126000.0,1051748000.0,,,3168241000.0,350484000.0
ADI,2020,2020-11-24,1506980000.0,11709188000.0,2442361000.0,21392641000.0,1985126000.0,1508632000.0,,,4250396000.0,374938000.0
ADI,2021,2021-12-03,1363011000.0,11997945000.0,2253100000.0,21468603000.0,2517688000.0,1364986000.0,,,4013750000.0,372871000.0
ADI,2022,2022-11-22,1220761000.0,37992542000.0,2008487000.0,52322071000.0,5378317000.0,2770312000.0,,,3690478000.0,371973000.0
ADI,2023,2023-11-21,1390422000.0,36465323000.0,2735069000.0,50302350000.0,4937992000.0,2442655000.0,6548625000.0,,4525012000.0,401288000.0
ADI,2024,2024-11-26,2748561000.0,35565122000.0,4475402000.0,48794478000.0,4384022000.0,3200971000.0,5902457000.0,,7532474000.0,523178000.0
ADI,2025,2025-11-25,3314579000.0,35176317000.0,4817634000.0,48228277000.0,5484654000.0,2988280000.0,6634313000.0,,7877218000.0,505959000.0
AMAT,2009,2009-12-11,1710196000.0,7548958000.0,2209296000.0,11006318000.0,6664157000.0,2945552000.0,201576000.0,,4492443000.0,1427002000.0
AMAT,2010,2010-12-10,960746000.0,7821409000.0,1710468000.0,11006318000.0,5688947000.0,1939457000.0,200654000.0,,3442828000.0,1374507000.0
AMAT,2011,2011-12-06,-305000000.0,7549000000.0,333000000.0,9574000000.0,6765000000.0,2888000000.0,204000000.0,,1431000000.0,1333000000.0
AMAT,2012,2012-12-05,938000000.0,7094000000.0,1723000000.0,13861000000.0,10355000000.0,2794000000.0,1947000000.0,,3715000000.0,1349000000.0
AMAT,2013,2013-12-04,1926000000.0,7536000000.0,2429000000.0,12102000000.0,5102000000.0,2265000000.0,1946000000.0,,4360000000.0,1330000000.0
AMAT,2014,2014-12-17,109000000.0,8800000000.0,1851000000.0,12043000000.0,5642000000.0,2443000000.0,1946000000.0,,3313000000.0,1277000000.0
AMAT,2015,2015-12-09,256000000.0,7235000000.0,623000000.0,13174000000.0,6967000000.0,2823000000.0,1947000000.0,,2991000000.0,1219000000.0
AMAT,2016,2016-12-15,1072000000.0,7088000000.0,1800000000.0,15308000000.0,9261000000.0,3798000000.0,3342000000.0,,3843000000.0,1231000000.0
AMAT,2017,2017-12-15,1377000000.0,7868000000.0,1163000000.0,14570000000.0,8353000000.0,3632000000.0,3125000000.0,,3952000000.0,1226000000.0
AMAT,2018,2018-12-13,1721000000.0,7613000000.0,2566000000.0,19419000000.0,12918000000.0,4115000000.0,5304000000.0,10825000000.0,4511000000.0,1116000000.0
AMAT,2019,2019-12-13,3519000000.0,7413000000.0,3789000000.0,17633000000.0,10604000000.0,3922000000.0,5309000000.0,14698000000.0,6612000000.0,1084000000.0
AMAT,2020,2020-12-11,3038000000.0,9630000000.0,3787000000.0,19024000000.0,10206000000.0,4447000000.0,4713000000.0,,7517000000.0,1026000000.0
AMAT,2021,2021-12-17,2706000000.0,6845000000.0,3247000000.0,22353000000.0,13369000000.0,4459000000.0,5448000000.0,,6386000000.0,945000000.0
AMAT,2022,2022-12-16,3619000000.0,8214000000.0,3804000000.0,25825000000.0,16107000000.0,6344000000.0,5452000000.0,,7692000000.0,923000000.0
AMAT,2023,2023-12-15,5888000000.0,10578000000.0,5442000000.0,26726000000.0,15925000000.0,7379000000.0,5457000000.0,,10914000000.0,919000000.0
AMAT,2024,2024-12-13,6525000000.0,12247000000.0,5399000000.0,30729000000.0,19147000000.0,7372000000.0,5461000000.0,,11993000000.0,877000000.0
AMAT,2025,2025-12-12,6856000000.0,12194000000.0,8700000000.0,34409000000.0,21220000000.0,8468000000.0,5460000000.0,,12384000000.0,845000000.0
AMD,2012,2013-02-21,471000000.0,648000000.0,-412000000.0,4954000000.0,3229000000.0,1774000000.0,,,2961000000.0,733000000.0
AMD,2013,2014-02-18,491000000.0,1013000000.0,382000000.0,4000000000.0,2265000000.0,1397000000.0,,,2940000000.0,742000000.0
AMD,2014,2015-02-19,-1183000000.0,1590000000.0,-338000000.0,4337000000.0,2884000000.0,1618000000.0,1986000000.0,,1235000000.0,741000000.0
AMD,2015,2016-02-18,-83000000.0,538000000.0,-148000000.0,3767000000.0,2736000000.0,1440000000.0,2025000000.0,,1978000000.0,754000000.0
AMD,2016,2017-02-21,-403000000.0,544000000.0,-98000000.0,3084000000.0,2320000000.0,1403000000.0,2007000000.0,,1839000000.0,768000000.0
AMD,2017,2018-02-27,-660000000.0,187000000.0,-226000000.0,3321000000.0,2530000000.0,1346000000.0,1435000000.0,,1080000000.0,783000000.0
AMD,2018,2019-02-08,-498000000.0,-350000000.0,81000000.0,3552000000.0,2634000000.0,1513000000.0,1325000000.0,4319000000.0,1003000000.0,835000000.0
AMD,2019,2020-02-04,-33000000.0,596000000.0,12000000.0,4556000000.0,3540000000.0,1984000000.0,1114000000.0,5253000000.0,1787000000.0,952000000.0
AMD,2020,2021-01-29,337000000.0,1266000000.0,34000000.0,6028000000.0,4597000000.0,2359000000.0,486000000.0,6475000000.0,2447000000.0,1064000000.0
AMD,2021,2022-02-03,341000000.0,2827000000.0,493000000.0,8962000000.0,6143000000.0,2417000000.0,330000000.0,6731000000.0,2868000000.0,1120000000.0
AMD,2022,2023-02-27,2490000000.0,5837000000.0,1071000000.0,12419000000.0,8583000000.0,4240000000.0,1000000.0,9763000000.0,4347000000.0,1207000000.0
AMD,2023,2024-01-31,3162000000.0,7497000000.0,3521000000.0,67580000000.0,15019000000.0,6369000000.0,2467000000.0,16434000000.0,7929000000.0,1229000000.0
AMD,2024,2025-02-05,1320000000.0,54750000000.0,3565000000.0,67885000000.0,16768000000.0,6689000000.0,1717000000.0,23601000000.0,10603000000.0,1571000000.0
AMD,2025,2026-02-04,854000000.0,55892000000.0,1667000000.0,69226000000.0,19049000000.0,7281000000.0,1721000000.0,22680000000.0,10460000000.0,1625000000.0
AMZN,2009,2010-01-29,476000000.0,431000000.0,1405000000.0,8314000000.0,6157000000.0,4746000000.0,409000000.0,,3353000000.0,424000000.0
AMZN,2010,2011-01-28,645000000.0,1197000000.0,1697000000.0,13813000000.0,9797000000.0,7364000000.0,109000000.0,,,432000000.0
AMZN,2011,2012-02-01,902000000.0,2672000000.0,3293000000.0,18797000000.0,13747000000.0,10372000000.0,184000000.0,,,442000000.0
AMZN,2012,2013-01-30,1152000000.0,5257000000.0,3495000000.0,25278000000.0,17490000000.0,14896000000.0,255000000.0,,,456000000.0
AMZN,2013,2014-01-31,631000000.0,6864000000.0,3903000000.0,32555000000.0,21296000000.0,19002000000.0,3084000000.0,,,461000000.0
AMZN,2014,2015-01-30,-39000000.0,7757000000.0,4180000000.0,40159000000.0,24625000000.0,22980000000.0,3191000000.0,,,453000000.0
AMZN,2015,2016-01-29,274000000.0,8192000000.0,5475000000.0,40159000000.0,31327000000.0,28089000000.0,8265000000.0,,,465000000.0
AMZN,2016,2017-02-10,-241000000.0,9746000000.0,6842000000.0,54505000000.0,35705000000.0,33887000000.0,8227000000.0,,,462000000.0
AMZN,2017,2018-02-02,596000000.0,10741000000.0,12039000000.0,64747000000.0,45781000000.0,43816000000.0,7694000000.0,,,477000000.0
AMZN,2018,2019-02-01,2371000000.0,13384000000.0,17203000000.0,83402000000.0,60197000000.0,57883000000.0,24743000000.0,135987000000.0,,484000000.0
AMZN,2019,2020-01-31,3033000000.0,19285000000.0,18365000000.0,131310000000.0,75101000000.0,68391000000.0,23495000000.0,177866000000.0,,493000000.0
AMZN,2020,2021-02-03,10073000000.0,27709000000.0,30723000000.0,162648000000.0,96334000000.0,87812000000.0,23414000000.0,232887000000.0,,500000000.0
AMZN,2021,2022-02-04,11588000000.0,43549000000.0,38514000000.0,225248000000.0,132733000000.0,126385000000.0,31816000000.0,280522000000.0,,504000000.0
AMZN,2022,2023-02-03,21331000000.0,62060000000.0,66064000000.0,321195000000.0,161580000000.0,142266000000.0,48744000000.0,386064000000.0,,10198000000.0
AMZN,2023,2024-02-02,33364000000.0,93404000000.0,46327000000.0,420549000000.0,146791000000.0,155393000000.0,67150000000.0,469822000000.0,,10296000000.0
AMZN,2024,2025-02-07,-2722000000.0,138245000000.0,46752000000.0,462675000000.0,172351000000.0,164917000000.0,58314000000.0,513983000000.0,,10189000000.0
AMZN,2025,2026-02-06,30425000000.0,146043000000.0,84946000000.0,527854000000.0,190867000000.0,179431000000.0,52623000000.0,574785000000.0,,10492000000.0
ANET,2014,2015-03-12,21349000.0,-8194000.0,26306000.0,364520000.0,282766000.0,209344000.0,0.0,,132156000.0,24901000.0
ANET,2015,2016-02-25,42460000.0,18910000.0,34648000.0,811023000.0,679479000.0,144373000.0,,,238538000.0,30051000.0
ANET,2016,2017-02-17,86850000.0,77732000.0,131875000.0,1159890000.0,974328000.0,235011000.0,,,392091000.0,54590000.0
ANET,2017,2018-02-20,121102000.0,555658000.0,237784000.0,1729007000.0,1526126000.0,459553000.0,,,543560000.0,71411000.0
ANET,2018,2019-02-15,184189000.0,788152000.0,174295000.0,2460860000.0,2266429000.0,529905000.0,,1129167000.0,723116000.0,73222000.0
ANET,2019,2020-02-14,423201000.0,1107820000.0,631627000.0,3081983000.0,2714802000.0,606504000.0,,1646186000.0,1061769000.0,78977000.0
ANET,2020,2021-02-19,328115000.0,1661914000.0,503119000.0,4185290000.0,3471636000.0,597074000.0,,2151369000.0,1373377000.0,80844000.0
ANET,2021,2022-02-15,859867000.0,2143389000.0,963034000.0,4738919000.0,3836998000.0,768243000.0,,2410706000.0,1544338000.0,323516000.0
ANET,2022,2023-02-14,634557000.0,2894686000.0,735114000.0,5734429000.0,4812676000.0,1109829000.0,,2317512000.0,1481886000.0,317860000.0
ANET,2023,2024-02-13,840854000.0,3320291000.0,1015856000.0,6775410000.0,5550748000.0,1293531000.0,,2948037000.0,1880779000.0,319238000.0
ANET,2024,2025-02-19,1352446000.0,3978600000.0,492813000.0,9956635000.0,8400064000.0,1919435000.0,,4381310000.0,2675696000.0,1265835000.0
ANET,2025,2026-02-17,2087300000.0,4885800000.0,2034000000.0,14043900000.0,11910900000.0,2732200000.0,,5860200000.0,3630300000.0,1268500000.0
ASTS,2025,2026-03-02,-87561000.0,,-148942000.0,954561000.0,600246000.0,75942000.0,155573000.0,,,81824122.0
AVA,2010,2011-02-25,73620000.0,1051287000.0,115378000.0,3606959000.0,418923000.0,503417000.0,1036149000.0,1676763000.0,,54028000.0
AVA,2011,2012-02-28,87071000.0,1050614000.0,258781000.0,3940095000.0,579565000.0,579175000.0,1101499000.0,1512565000.0,,54942000.0
AVA,2012,2013-02-26,92425000.0,1125184000.0,228437000.0,4214531000.0,614556000.0,627174000.0,,1558740000.0,,55824000.0
AVA,2013,2014-02-26,100224000.0,1185875000.0,269465000.0,4313179000.0,505794000.0,576149000.0,,1619780000.0,,58092000.0
AVA,2014,2015-02-25,78210000.0,1277135000.0,316553000.0,4361923000.0,549679000.0,625340000.0,,1391338000.0,,59201000.0
AVA,2015,2016-02-24,111077000.0,1318267000.0,242557000.0,4011533000.0,395347000.0,385269000.0,,1441744000.0,,59997000.0
AVA,2016,2017-02-22,192041000.0,1483242000.0,267268000.0,4700971000.0,306046000.0,474680000.0,,1472562000.0,,61887000.0
AVA,2017,2018-02-21,123227000.0,1528626000.0,375640000.0,4906649000.0,351341000.0,407528000.0,,1484776000.0,,62708000.0
AVA,2018,2019-02-20,137228000.0,1648727000.0,358267000.0,5309755000.0,337534000.0,697502000.0,,1442483000.0,,63920000.0
AVA,2019,2020-02-26,115916000.0,1729828000.0,410298000.0,5514732000.0,346923000.0,639584000.0,,1445929000.0,,64806000.0
AVA,2020,2021-02-24,136429000.0,1773220000.0,361885000.0,5782576000.0,305129000.0,530713000.0,1843768000.0,1396893000.0,,65946000.0
AVA,2021,2022-02-23,196979000.0,1939284000.0,398212000.0,6082456000.0,343977000.0,505879000.0,2008534000.0,1345622000.0,,66329000.0
AVA,2022,2023-02-22,129488000.0,2029726000.0,331004000.0,6402097000.0,434473000.0,913106000.0,1898370000.0,1321891000.0,,68102000.0
AVA,2023,2024-02-21,147334000.0,2154744000.0,267340000.0,6853583000.0,721802000.0,964534000.0,,1438936000.0,,70085000.0
AVA,2024,2025-02-26,155000000.0,2335000000.0,124000000.0,7417000000.0,662000000.0,775000000.0,,1710000000.0,,73093000.0
AVA,2025,2026-02-25,171000000.0,2485000000.0,447000000.0,7702000000.0,656000000.0,771000000.0,,1752000000.0,,76495000.0
AVGO,2018,2018-12-21,-1739000000.0,20285000000.0,3411000000.0,54418000000.0,15823000000.0,2529000000.0,17431000000.0,13240000000.0,5940000000.0,383000000.0
AVGO,2024,2024-12-20,11495000000.0,,16736000000.0,72861000000.0,20847000000.0,7405000000.0,,,22095000000.0,4232000000.0
AXON,2011,2012-03-13,-1106.0,112526262.0,10117286.0,136186935.0,82326195.0,11947994.0,,,63402409.0,61920094.0
AXON,2012,2013-03-08,-4384435.0,117701196.0,731525.0,104962751.0,61732423.0,15887897.0,,,45366875.0,62524446.0
AXON,2013,2014-03-10,-7040000.0,117564000.0,17266000.0,116236000.0,79053000.0,18109000.0,,,44529000.0,59436000.0
AXON,2014,2015-03-12,14738000.0,82455000.0,26517000.0,148382000.0,97467000.0,23129000.0,,,67715000.0,54723000.0
AXON,2015,2016-03-07,18244000.0,87285000.0,32426000.0,185368000.0,134642000.0,31973000.0,,,85843000.0,54152000.0
AXON,2016,2017-03-06,19918000.0,108347000.0,35432000.0,229881000.0,161409000.0,38140000.0,,,101548000.0,54500000.0
AXON,2017,2018-03-01,19933000.0,129106000.0,46445000.0,278163000.0,177231000.0,78039000.0,,,128647000.0,54638000.0
AXON,2018,2019-02-27,17297000.0,157004000.0,21135000.0,338112000.0,205192000.0,107950000.0,,268245000.0,170536000.0,53536000.0
AXON,2019,2020-02-28,5207000.0,150888000.0,18471000.0,719540000.0,558155000.0,166011000.0,,343798000.0,207088000.0,53898000.0
AXON,2020,2021-02-26,29205000.0,167444000.0,63875000.0,845639000.0,609475000.0,195566000.0,,420068000.0,258583000.0,57922000.0
AXON,2021,2022-02-25,882000.0,467324000.0,65673000.0,1381023000.0,981952000.0,256331000.0,,530860000.0,307286000.0,60018000.0
AXON,2022,2023-02-28,-1724000.0,543495000.0,38481000.0,1688210000.0,1109490000.0,418521000.0,,681003000.0,416331000.0,61782000.0
AXON,2023,2024-02-27,-60018000.0,976255000.0,124494000.0,2851894000.0,1805278000.0,602646000.0,,863381000.0,540910000.0,66191000.0
AXON,2024,2025-05-07,146930000.0,1050233000.0,235361000.0,3409174000.0,2393642000.0,761539000.0,677113000.0,1187143000.0,726113000.0,72534000.0
AXON,2025,2026-02-25,175783000.0,1270666000.0,189263000.0,4474588000.0,2297481000.0,1677875000.0,0.0,1560699000.0,955453000.0,75456000.0
BA,2010,2011-02-09,2672000000.0,2128000000.0,-401000000.0,62053000000.0,35275000000.0,32883000000.0,,60909000000.0,10557000000.0,729000000.0
BA,2011,2012-02-09,1312000000.0,2766000000.0,5603000000.0,68565000000.0,40572000000.0,35395000000.0,,68281000000.0,11741000000.0,713400000.0
BA,2012,2013-02-11,3307000000.0,3515000000.0,2952000000.0,79986000000.0,49810000000.0,41274000000.0,,64306000000.0,12463000000.0,741200000.0
BA,2013,2014-02-14,4018000000.0,5867000000.0,4023000000.0,88896000000.0,57309000000.0,44982000000.0,,68735000000.0,12847000000.0,750600000.0
BA,2014,2015-02-12,3900000000.0,14875000000.0,7508000000.0,92663000000.0,65074000000.0,51486000000.0,,81698000000.0,13033000000.0,761500000.0
BA,2015,2016-02-10,4585000000.0,8665000000.0,8179000000.0,92921000000.0,67767000000.0,48233000000.0,,86623000000.0,13355000000.0,767600000.0
BA,2016,2017-02-08,5446000000.0,6335000000.0,8858000000.0,94408000000.0,68234000000.0,50412000000.0,,90762000000.0,14010000000.0,736700000.0
BA,2017,2018-02-12,5176000000.0,817000000.0,9363000000.0,89997000000.0,62488000000.0,50134000000.0,,96114000000.0,14026000000.0,695000000.0
BA,2018,2019-02-08,5034000000.0,1656000000.0,10496000000.0,112362000000.0,85194000000.0,74648000000.0,,93496000000.0,14470000000.0,642800000.0
BA,2019,2020-01-31,8458000000.0,339000000.0,13346000000.0,117359000000.0,87830000000.0,81590000000.0,,94005000000.0,17393000000.0,610000000.0
BA,2020,2021-02-01,10460000000.0,-8617000000.0,15322000000.0,133625000000.0,102229000000.0,97312000000.0,20964000000.0,101127000000.0,19637000000.0,585500000.0
BA,2021,2022-01-31,-636000000.0,-18316000000.0,-2446000000.0,152136000000.0,121642000000.0,87280000000.0,63380000000.0,76559000000.0,4466000000.0,565400000.0
BA,2022,2023-01-27,-11873000000.0,-14999000000.0,-18410000000.0,138552000000.0,108666000000.0,81992000000.0,57921000000.0,58158000000.0,-5685000000.0,568600000.0
BA,2023,2024-01-31,-4202000000.0,-15883000000.0,-3416000000.0,137100000000.0,109523000000.0,90052000000.0,56794000000.0,62286000000.0,3049000000.0,587600000.0
BA,2024,2025-02-03,-4935000000.0,-17233000000.0,3512000000.0,137012000000.0,109275000000.0,95827000000.0,52055000000.0,66608000000.0,3530000000.0,594900000.0
BA,2025,2026-01-30,-2222000000.0,-3908000000.0,5960000000.0,156363000000.0,127998000000.0,97078000000.0,53625000000.0,77794000000.0,7724000000.0,605800000.0
BAC,2009,2010-02-26,14982000000.0,135272000000.0,11036000000.0,1817943000000.0,,,268292000000.0,66833000000.0,,4463213000.0
BAC,2010,2011-02-25,4008000000.0,146803000000.0,4034000000.0,0.0,,,522877000000.0,72782000000.0,,4596428000.0
BAC,2011,2012-02-23,6276000000.0,177052000000.0,129731000000.0,2264909000000.0,,,448431000000.0,119643000000.0,,7728570000.0
BAC,2012,2013-02-28,-2238000000.0,231444000000.0,82541000000.0,2129046000000.0,,,372265000000.0,110220000000.0,,9790472000.0
BAC,2013,2014-02-25,1446000000.0,228248000000.0,64448000000.0,2209974000000.0,,,275585000000.0,93454000000.0,,10254824000.0
BAC,2014,2015-02-25,4188000000.0,230101000000.0,,2102273000000.0,,,249674000000.0,83334000000.0,,10840854000.0
BAC,2015,2016-02-24,11431000000.0,236956000000.0,,2104534000000.0,,,243139000000.0,88942000000.0,,11491418000.0
BAC,2016,2017-02-23,5520000000.0,232475000000.0,,2144287000000.0,,,236764000000.0,85894000000.0,,10584535000.0
BAC,2017,2018-02-22,15910000000.0,243476000000.0,,2188067000000.0,,,216823000000.0,82965000000.0,,11236230000.0
BAC,2018,2019-02-26,17822000000.0,255615000000.0,17277000000.0,2281234000000.0,,,227402000000.0,83701000000.0,,11046800000.0
BAC,2019,2020-02-19,18232000000.0,266195000000.0,9864000000.0,2354507000000.0,,,229392000000.0,87126000000.0,,10778400000.0
BAC,2020,2021-02-24,28147000000.0,267146000000.0,39520000000.0,2434079000000.0,,,240856000000.0,91020000000.0,,10236900000.0
BAC,2021,2022-02-22,27430000000.0,265325000000.0,61777000000.0,2819627000000.0,,,262934000000.0,91244000000.0,,9442900000.0
BAC,2022,2023-02-22,17894000000.0,264810000000.0,37993000000.0,3169495000000.0,,,280117000000.0,85528000000.0,,8796900000.0
BAC,2023,2024-02-20,31978000000.0,272924000000.0,-7193000000.0,3051375000000.0,,,275982000000.0,89113000000.0,,8558400000.0
BAC,2024,2025-02-25,27528000000.0,270066000000.0,-6327000000.0,3180151000000.0,,,302204000000.0,94950000000.0,,8167500000.0
BAC,2025,2026-02-25,26305000000.0,273197000000.0,44982000000.0,3261299000000.0,,,283279000000.0,102769000000.0,,8080500000.0
BE,2018,2019-03-22,-279658000.0,-2180004000.0,-282826000.0,1220987000.0,419981000.0,271284000.0,921205000.0,208540000.0,-103489000.0,10046000.0
BE,2021,2022-02-25,-304414000.0,78824000.0,163770000.0,1454387000.0,618604000.0,436377000.0,270053000.0,785177000.0,97587000.0,115118000.0
BE,2023,2024-02-15,-301708000.0,340777000.0,-60681000.0,1946627000.0,1055963000.0,541946000.0,385556000.0,972176000.0,197581000.0,173438000.0
CAT,2009,2010-02-19,3541000000.0,6937000000.0,7955000000.0,56132000000.0,25477000000.0,22245000000.0,,44958000000.0,,659500000.0
CAT,2010,2011-02-22,3557000000.0,8980000000.0,4672000000.0,67782000000.0,31885000000.0,25625000000.0,22834000000.0,51324000000.0,,627900000.0
CEG,2024,2025-02-18,-160000000.0,10925000000.0,-2353000000.0,50758000000.0,8299000000.0,6319000000.0,7496000000.0,24440000000.0,,329000000.0
CEG,2025,2026-02-24,1623000000.0,13166000000.0,-5301000000.0,52926000000.0,10776000000.0,6846000000.0,7384000000.0,24918000000.0,,324000000.0
CGNX,2010,2011-02-10,27275000.0,476365000.0,58937000.0,439869000.0,249354000.0,38680000.0,,,174253000.0,41554000.0
CGNX,2011,2012-02-09,-4869000.0,413075000.0,12283000.0,533104000.0,279005000.0,54432000.0,,,119340000.0,39659000.0
CGNX,2012,2013-02-11,61381000.0,394448000.0,76333000.0,611881000.0,285346000.0,54105000.0,,,213103000.0,40297000.0
CGNX,2013,2014-02-13,69869000.0,473311000.0,86275000.0,627605000.0,239597000.0,50104000.0,,,243995000.0,85524000.0
CGNX,2014,2015-02-12,68098000.0,552980000.0,101131000.0,709699000.0,332051000.0,61022000.0,,,244784000.0,87280000.0
CGNX,2015,2016-02-10,73573000.0,572285000.0,95455000.0,821734000.0,271911000.0,80674000.0,,,244762000.0,88901000.0
CGNX,2016,2017-02-16,121485000.0,643912000.0,163841000.0,887756000.0,444494000.0,53688000.0,,,332382000.0,89071000.0
CGNX,2017,2018-02-15,187074000.0,736437000.0,128327000.0,1038604000.0,526344000.0,65773000.0,,,347986000.0,175982000.0
CGNX,2018,2019-02-14,143694000.0,832331000.0,182081000.0,1287753000.0,629991000.0,112635000.0,,529515000.0,398445000.0,174144000.0
CGNX,2019,2020-02-13,176712000.0,963385000.0,224323000.0,1289667000.0,780326000.0,91357000.0,,766083000.0,578794000.0,179551000.0
CGNX,2020,2021-02-11,219267000.0,1095673000.0,223454000.0,1885935000.0,607231000.0,120477000.0,,806338000.0,600286000.0,177406000.0
CGNX,2021,2022-02-17,203865000.0,1135263000.0,253311000.0,1800702000.0,601691000.0,132297000.0,,725625000.0,535871000.0,175269000.0
CGNX,2022,2023-02-16,176186000.0,1355710000.0,242400000.0,2003662000.0,639798000.0,188589000.0,,811020000.0,604599000.0,176592000.0
CGNX,2023,2024-02-15,279881000.0,1262202000.0,314065000.0,1958140000.0,717699000.0,187708000.0,,1037098000.0,759827000.0,179916000.0
CGNX,2024,2025-02-13,215525000.0,1430093000.0,243406000.0,2017812000.0,678997000.0,151884000.0,,1006090000.0,721905000.0,174869000.0
CGNX,2025,2026-02-12,113234000.0,1438394000.0,112916000.0,1992850000.0,613367000.0,169380000.0,,837547000.0,601241000.0,173399000.0
COIN,2021,2022-02-25,-30387000.0,500071000.0,-80594000.0,5855414000.0,5133948000.0,4246855000.0,0.0,533735000.0,,61317000.0
COIN,2022,2023-02-21,322317000.0,497086000.0,293548000.0,21274425000.0,18373863000.0,11419035000.0,3384795000.0,1277481000.0,,91209000.0
COIN,2023,2024-02-15,3624120000.0,963584000.0,4038172000.0,89724873000.0,86448215000.0,80815293000.0,3393448000.0,7839444000.0,,219965000.0
COIN,2024,2025-02-13,-2624949000.0,6381689000.0,-1585419000.0,14753901000.0,11356794000.0,5485079000.0,2979957000.0,3194208000.0,,222338000.0
COIN,2025,2026-02-12,94871000.0,5454557000.0,673376000.0,22541951000.0,18112653000.0,7941320000.0,4234081000.0,3108383000.0,,254391000.0
COST,2010,2010-10-18,1283000000.0,10024000000.0,2206000000.0,20682000000.0,10337000000.0,9281000000.0,2130000000.0,72483000000.0,,444240000.0
COST,2011,2011-10-14,1086000000.0,10829000000.0,2092000000.0,21979000000.0,11708000000.0,10063000000.0,2141000000.0,71422000000.0,,440454000.0
COST,2012,2012-10-19,1303000000.0,12002000000.0,2780000000.0,23815000000.0,13706000000.0,12050000000.0,1253000000.0,77946000000.0,,445970000.0
COST,2013,2013-10-16,1462000000.0,12361000000.0,3198000000.0,26761000000.0,13526000000.0,12260000000.0,1381000000.0,88915000000.0,,443094000.0
COST,2014,2014-10-15,1709000000.0,10833000000.0,3057000000.0,27140000000.0,15840000000.0,13257000000.0,4998000000.0,99137000000.0,,439373000.0
COST,2015,2015-10-14,2039000000.0,12303000000.0,,30283000000.0,17588000000.0,14412000000.0,5093000000.0,105156000000.0,,440512000.0
COST,2016,2016-10-12,2058000000.0,10617000000.0,,32662000000.0,16779000000.0,16539000000.0,4852000000.0,112640000000.0,,442485000.0
COST,2017,2017-10-18,2377000000.0,12079000000.0,,33017000000.0,15218000000.0,15575000000.0,4061000000.0,116199000000.0,,442716000.0
COST,2018,2018-10-26,2350000000.0,10778000000.0,,33163000000.0,17317000000.0,17495000000.0,6573000000.0,118719000000.0,,441263000.0
COST,2020,2020-10-07,3134000000.0,15243000000.0,5774000000.0,40830000000.0,23485000000.0,23237000000.0,5124000000.0,141576000000.0,,441834000.0
COST,2021,2021-10-06,3659000000.0,18284000000.0,6356000000.0,45400000000.0,28120000000.0,24844000000.0,7514000000.0,152703000000.0,,442923000.0
COST,2022,2022-10-05,4002000000.0,17564000000.0,8861000000.0,55556000000.0,29505000000.0,29441000000.0,6692000000.0,166761000000.0,,443901000.0
COST,2023,2023-10-11,5007000000.0,20642000000.0,8958000000.0,59268000000.0,32696000000.0,31998000000.0,6484000000.0,195929000000.0,,444346000.0
COST,2024,2024-10-09,5844000000.0,25058000000.0,7392000000.0,64166000000.0,35879000000.0,33583000000.0,5377000000.0,226954000000.0,,444757000.0
COST,2025,2025-10-08,6292000000.0,23622000000.0,11068000000.0,68994000000.0,34246000000.0,35464000000.0,5794000000.0,242290000000.0,,444452000.0
CRWD,2022,2022-03-16,-141779000.0,870574000.0,99943000.0,2732533000.0,2292274000.0,863553000.0,738029000.0,,339786000.0,148062000.0
CRWD,2023,2024-03-07,-234802000.0,1463641000.0,574784000.0,5026540000.0,3640267000.0,2109072000.0,741005000.0,,1068373000.0,227142000.0
CRWD,2024,2025-03-10,-183245000.0,2303950000.0,941007000.0,6646520000.0,4757307000.0,2697279000.0,742494000.0,,1640005000.0,233139000.0
CRWD,2026,2026-03-05,72181000.0,3279494000.0,1166207000.0,8701578000.0,6113345000.0,3461050000.0,743983000.0,,2296626000.0,243635000.0
CRWV,2025,2026-03-02,-594000000.0,-11000000.0,1833000000.0,17833000000.0,1916000000.0,4963000000.0,5458000000.0,229000000.0,,192000000.0
CSCO,2010,2010-09-21,8052000000.0,38647000000.0,12089000000.0,68128000000.0,44177000000.0,13655000000.0,10295000000.0,,25346000000.0,6163000000.0
CSCO,2011,2011-09-14,6134000000.0,44267000000.0,9897000000.0,81130000000.0,51421000000.0,19233000000.0,12188000000.0,,23094000000.0,5857000000.0
